ResturantId,ResturantName,ResturantZone,ResturanantAddress,ResturantTiming
14003,Hotel Smile,Jayanagar,"1365, 28th Main, 9th Block, Jayanagar, Bangalore",11:30am – 11:30pm (Mon-Sun)
14004,Sambhojana,"Guhantara Resort, Kanakapura Road","Guhantara Resort, 177, Nowkal Palya, Kaggalipura, Kanakapura Road, Bangalore","7:30am – 10:30am, 12noon – 3:30pm, 7pm –..."
14005,It's Mirchi - Ramee Guestline Hotels,Ramee Guestline Hotels,"Ramee Guestline Hotels, 1 & 2, KIADB Industrial Area, Attibele, Near Bommasandra, Bommasandra, Bengaluru",11am – 10:30pm (Mon-Sun)
14006,Bamboo Shades,Electronic City,"Vinaya Royal Inn, V 6, Industrial Layout, Hosur Main Road, Phase 1, Electronic City, Bangalore",7:30am – 10:30pm (Mon-Sun)
14007,Hind Ka Chulah,"Royal Meenakshi Mall, Bannerghatta Road","Royal Meenakshi Mall, Hulimavu, Bannerghatta Road, Bangalore",11:30am – 10:30pm (Mon-Sun)
14008,HB Lajawaab,Sarjapur Road,"65/1C, 2nd Floor, Kaikondrahalli, Near Jain Heights, Sarjapur Road, Bangalore",10am – 10:30pm (Mon-Sun)
14009,Spar Refresh,Bannerghatta Road,"Ground Floor,Vega City Mall, Bannerghatta Road, Bengaluru",10am – 9pm (Mon-Sun)
14010,Natural Mumbai Kulfi,BTM,"44, 7Th Main, NS Palya, Btm 2nd Stage, BTM, Bangalore",11am – 10pm (Mon-Sun)
14011,Tanoor Tandoori,Bellandur,Delivery Only,11:30am – 1:30am (Mon-Sun)
14012,Andhra Bites,Electronic City,"185, Chikkathogur Road, Pragathi Nagar, Near SLV Apartment, Electronic City, Bangalore",11am – 12midnight (Mon-Sun)
14013,Vidya Cafe,JP Nagar,"1693/A, 17th Main Road, Marenahalli, 2nd Phase, JP Nagar, Bangalore",7am – 10pm (Mon-Sun)
14014,The Chilli Gully,Sarjapur Road,"65/1A, Shree Complex, Kaikondrahalli, Opposite Salarpuria Sanctity, Sarjapur Road, Bangalore",10am – 11:30pm (Mon-Sun)
14015,Kasbaa Lounge Cafe,Electronic City,"3rd Floor, Concorde Silicon Valley, Phase 1, Doddathoguru, Electronic City, Bangalore",9am – 10:30pm (Mon-Sun)
14016,Urban Udupi - Southend by TGI,Bommasandra,"21, 5th Cross, Hosur Road, Vidyanagar, Bommasandra, Bangalore",7am – 11am (Mon-Sun)
14017,World In A Bowl,Sarjapur Road,"779/71, First Floor, Near Bata Showroom, Kaikondrahalli, Sarjapur Road, Bangalore",7am – 12midnight (Mon-Sun)
14018,Falooda Club,BTM,"Sg Palya, 1st Cross, Barbie Layout, BTM, Bangalore",8am – 12midnight (Mon-Sun)
14019,Made In China,HSR,"2716, 31st Main, 16th Cross, Sector 1, HSR layout, HSR, Bangalore",10am – 11:30pm (Mon-Sun)
14020,Pugals Biryani,Electronic City,"59/2, Opposite HP, Velankanni Road, Electronic City, Bangalore",11:30am – 11pm (Mon-Sun)
14021,Mama's Marvellous Muffins,Bannerghatta Road,"B 704, Ananda Valmark Apartment, Adjacent To AECS Nursing College, Dodda kammanahalli Road, Bannerghatta Road, Bangalore",10am – 8pm (Mon-Sun)
14022,Coffee First,Sarjapur Road,"24 Tech Hotel, Prestige Technology Park, Kadabeessanahalli, Marathalli Ring Road, Sarjapur Road, Bangalore","8am – 9pm (Mon-Fri),8am – 5pm (Sat),Closed (Sun)"
14023,Biryani Aroma,Sarjapur Road,"5, Janatha Colony, Gear School Road, Doddakannelli, Near Sarjapur Road, Bangalore",12noon – 10pm (Mon-Sun)
14024,Furry Fairy Paw Paradise,JP Nagar,"81, 7th Main, 5th Cross, Bank of Baroda Colony, 7th Phase, JP Nagar, Bangalore",10am – 10pm (Mon-Sun)
14025,Sri Upahara,HSR,"153, 5th Main, 7th Sector, HSR, Bangalore","6am – 6pm (Mon-Sat),6am – 1pm (Sun)"
14026,Chocolate Box,Kanakapura Road,"Near Yelachenahalli Metro Station, Kanakapura Road, Bangalore",11am – 11pm (Mon-Sun)
14027,TNT Biryani & Chicken Kebab,BTM,"Shop 3, 11, First E Cross, 20th Main, 1st Stage, BTM, Bangalore",12noon – 11:30pm (Mon-Sun)
14028,Maruthi Bar & Restaurant,Bannerghatta Road,"24, Akshaynagar, Near DLF New Town, Bannerghatta Road, Bangalore",10am – 9pm (Mon-Sun)
14029,Sri Kathyayani Upahar,Electronic City,"3 To 5, Ananthanagar Complex, Anantha Nagar, Electronic City, Bangalore",6am – 7pm (Mon-Sun)
14030,S.K Green Gardens,Bommasandra,"Yedavanahalli, Near Guestline Hotel, Bommasandra, Bengaluru Bommasandra",11am – 11:30pm (Mon-Sun)
14031,Mom's Khichdi,JP Nagar,"1260, Survey 35/4, SJR Tower's, 7th Phase, 24th Main Puttanhalli, JP Nagar, Bangalore",7am – 4am (Mon-Sun)
14032,Sapna bakery,Bommanahalli,"Behind Oxford Engineering Collage, Bommanahalli, Bangalore",10am – 10:30pm (Mon-Sun)
14033,Sai Sugarcane Juice,Bannerghatta Road,"27/15, Near Sai Baba Temple, 80 Feet Road, Arekere, Bannerghatta Road, Bangalore",9am – 9pm (Mon-Sun)
14034,Aarya Pork Mahal,BTM,"Chikka Adugodi, Tavarekere Main Road, Krishna Murthi Layout, S.G Palya, BTM, Bangalore",11am – 11pm (Mon-Sun)
14035,Mother's Serve,BTM,"1, 100 Feet Ring Road, 1st Phase, 2nd stage, BTM, Bangalore",7am – 3am (Mon-Sun)
14036,Rajpurohit Rajastani Cuisine,HSR,"Door 338, Second Floor, 27th Main, Opposite Klm Fashion, Sector 2, HSR, Bangalore",11am – 11pm (Mon-Sun)
14037,Cuppies - Delight In Every Bite,Bannerghatta Road,"Shop 1, 111, Subramanya Nilayam, Bank Of Baroda Lane, Vijayashree layout, Bannerghatta Road, Bangalore",11am – 10pm (Mon-Sun)
14038,Cheffie,Electronic City,"123/124, Manipal County Road, Singasandra Post, Near, Electronic City, Bangalore",11am – 10:30pm (Mon-Sun)
14039,Mamma's Recipes,Sarjapur Road,"11, Sarun Villa, 5th Main, Amrita Nagar, Near Sarjapur Road, Bangalore",8am – 10pm (Mon-Sun)
14040,Mom's Kitchen,Bommanahalli,"Khata 136/136/118/59, 56, 57 And 59, Nynappanahalli Village, Begur Hobli, Bommanahalli, Bangalore",11am – 11pm (Mon-Sun)
14041,Encyclofoodia's Cafe by the Lake,Bannerghatta Road,"33, 34 Muthuraya Swamy Layout, 8th Cross, Hulimavu, Bannerghatta Road, Bangalore",
14042,Bakkasura,Kumaraswamy Layout,"1311, 32nd Cross, 1st Stage, Kumaraswamy Layout, Bangalore",10am – 10pm (Mon-Sun)
14043,Archanas Cafe,BTM,"1 10-11, 1st Main Road, Tavarakere Ramappa Layout, 1st Stage, BTM, Bangalore",6pm – 3am (Mon-Sun)
14044,Udupi Upahar,Kanakapura Road,"Shop 58, Ground Floor, Amrit Nagar Main Road, Opposite Sub Registrar Office, Konankunte, Kanakapura Road, Bangalore",6:30am – 10pm (Mon-Sun)
14045,The Pork Pantry Restaurant,Electronic City,"119/3A, Vinayaka Layout, Bettadasanapura Main Road, Electronic City, Bangalore",11am – 11pm (Mon-Sun)
14046,The Freak Shake .Co,BTM,"01, 100 Feet Ring Road, 1st Phase, 2nd Stage, BTM, Bangalore",6am – 3am (Mon-Sun)
14047,Madurai Veg Kitchen,Bellandur,"19/6A, Kaikondarahalli, Bellandur Main Road, Bellandur","12midnight – 3am, 12noon – 3pm, 7pm –..."
14048,Pablo's Pizzeria,Bannerghatta Road,"941/1, Hulimavu Main Road, Bannerghatta Road, Bangalore",12noon – 12midnight (Mon-Sun)
14049,Hunger's Cave Rolls And More,JP Nagar,"1, 2, 4, Phase 3, Main Road 3, JP Nagar, Bangalore",10am – 11pm (Mon-Sun)
14050,Shiv Sai,Bannerghatta Road,"Near Meenakshi Mall, Bannerghatta Road, Bangalore",8am – 11pm (Mon-Sun)
14051,Sandwich Shop,JP Nagar,"549, 9th Cross, 3rd Phase, Opposite Sneha Dental Care, JP Nagar, Bangalore",6pm – 10am (Mon-Sun)
14052,Purely Parathas,Bannerghatta Road,"838/378/1B, 1st Floor, Dollars Colony, Bilekahall, Bannerghatta Road, Bangalore",8am – 10:30pm (Mon-Sun)
14053,Vandana Restaurant,Electronic City,"3/103, Konappana Agrahara, Phase 1, Electronic City, Bangalore","11am – 7pm, 8pm – 3am (Mon-Sun)"
14054,Mast Biryani - Fresh Indian Kitchen,Bellandur,"3/2, Sarjapur Main Road, Ambalipura, Bangalore",12noon – 12midnight (Mon-Sun)
14055,The Dreamy Oven,Sarjapur Road,"Doddakanelli Circle, Sarjapur Road, Bangalore",8am – 11pm (Mon-Sun)
14056,Godara Kitchen,BTM,Delivery Only,"9am – 3:30pm, 6pm – 11pm (Mon-Sun)"
14057,New Select Restaurant,Basavanagudi,"Sultan Road, Bakshi Gardens, Chamrajpet, Basavanagudi, Bangalore",8:30am – 11:30pm (Mon-Sun)
14058,Niks Kitchen,Jayanagar,"142/28, 2nd Block, 4th Cross, 7th Main, Jayanagar, Bangalore",11am – 10:30pm (Mon-Sun)
14059,Lassi DarBar,Jayanagar,"108, 8th Main, 30th Cross, 4th Block, Jayanagar, Bangalore",11am – 11pm (Mon-Sun)
14060,Chatar Matar,Sarjapur Road,"1378/1/1, Shop 1 & 2, Junnasandra Main Road, Sarjapur Road, Bangalore",12noon – 10pm (Mon-Sun)
14061,Chilli's,Kanakapura Road,"2/59, Ground Floor, 6th Cross, Manjunatha Nagar Raghuvana Halli, Kanakapura Road, Bangalore",10am – 10:30pm (Mon-Sun)
14062,Club Food,Sarjapur Road,"F 299, Gear School Road, Carmelaram Post, Sarjapur Road, Bangalore",11am – 11pm (Mon-Sun)
14063,#FeelTheROLL,Bellandur,"Opposite Mantri Commercio, Outer Ring Road, Devarabisanahalli, Near Sakra World Hospital","10:30am – 10:30pm (Mon-Sat),Closed (Sun)"
14064,ABCD - Anybody Can Dine,Bommasandra,"7&8, 1st Floor, Sri Mahadeshwaraswamy Complex, Yadavanahalli Attibele, Bommasandra, Bangalore",11am – 11pm (Mon-Sun)
14065,Aaharaloka,Jayanagar,"452, 39th Cross Road, Jayanagar, Bangalore",11am – 11pm (Mon-Sun)
14066,Combo Blush,BTM,"100, 16th Main Road, 12th Cross, Tavarekare, BTM, Bangalore",11am – 11pm (Mon-Sun)
14067,Maruti Sweets,HSR,"Garden Layout, Sector 2, HSR Layout, HSR, Bangalore",8:30am – 9:30pm (Mon-Sun)
14068,Chakh Le india,Bommanahalli,"Shop 2&3, 55 & 546, 18th Cross, NGR Layout, Roopena Agrahara, Opposite Reddy School, Bommanahalli, Bangalore",9am – 10:30pm (Mon-Sun)
14069,Gruhalakshmi Home Foods,Bommanahalli,"Devarachikkanahalli Main Road, Kaveri Nagar, Opposite Royal Legend Apartments, Bommanahalli, Bangalore",9am – 10pm (Mon-Sun)
14070,BingeJoy!,Bannerghatta Road,"348, Basement Floor, 5th Cross, Laxmi Layout, Near Arekere Mico Layout, Bannerghatta Road, Bangalore",10am – 10:30pm (Mon-Sun)
14071,Andhra Palace Restaurant,BTM,"49, 20th Main Road, Near Gangotri Circle, Opposite Life Care Hospital, Old Madiwala, BTM Layout, Bangalore",6:30am – 11pm (Mon-Sun)
14072,Piñata,Bellandur,"21, 6th Main,Embassy Pristine Iblur Village, Bellandur, Bangalore",10am – 10pm (Mon-Sun)
14073,Garam Matka,BTM,"948, 16th Main, BTM Layout, 2nd Stage, BTM, Bangalore",8am – 12midnight (Mon-Sun)
14074,Karavali Zone,JP Nagar,"5, Ground Floor, 17th Cross, 18th A Main, 5th Phase, JP Nagar, Bangalore",12noon – 10:30pm (Mon-Sun)
14075,Udupi Vihar,Bellandur,"100, She Commercial, Near Gear School, Doddakannahallai Road, Devarabisanhalli, Bellandur, Bangalore",7am – 6:30pm (Mon-Sun)
14076,Chakh Le Foods,Sarjapur Road,"65/1A, 2nd Floor, Kaikondrahalli, Near Wipro Gate, Sarjapur Road, Bangalore","12noon – 3:30pm, 7pm – 3am (Mon-Sun)"
14077,Freezing Mugz,HSR,"73/A, Manam Enclave, 26th Cross, Garden Layout, Sector 2, HSR, Bangalore",4pm – 4am (Mon-Sun)
14078,New Pallavi Hotel,Kanakapura Road,"1, Balakrishna Building, Y V Annaiah Road, Yelachenahalli, Kanakapura Road, Bangalore",12:30pm – 11pm (Mon-Sun)
14079,Sri Rama Grand,Banashankari,"6/1, Anjaneya Nagara, 100 Feet Ring Road, Janta Bazar Bus Stop, 3rd Stage, Banashankari, Bangalore",7am – 10:30pm (Mon-Sun)
14080,Blends And Wraps,BTM,"19, Cross Cashier Layout, BTM, Bangalore",11am – 11pm (Mon-Sun)
14081,Cafe Udupi Ruchi,JP Nagar,"39, Manjunath Colony, 2nd Phase, JP Nagar, Bangalore",7am – 10:30pm (Mon-Sun)
14082,Ravi Foods,Bommanahalli,"Shop 3, 27th Cross Road, ITI Layout, Mangammanapalya, Sector 3, Bommanahalli, Bangalore",9:30am – 11:30pm (Mon-Sun)
14083,The Vintage Milkshake Company,HSR,"1153, Ground Floor, 24th Main, 22nd Cross, Sector 2, HSR, Bangalore",9:30am – 11pm (Mon-Sun)
14084,Burger Mania,HSR,"1153, 24th Main, 22nd Cross, Sector 2, HSR, Bangalore",8:30am – 11pm (Mon-Sun)
14085,Desi Khana Khazana,Kanakapura Road,"495/2, Shop 5, Before Dayanand Sagar Collage, Opposite Art Of Living, Kanakapura Road, Bangalore",7am – 11pm (Mon-Sun)
14086,Sharief Bhai,Sarjapur Road,"53/2, Sl 319, Doddakannelli Village, Varthur Hobli, Sarjapur Road, Bangalore",12noon – 1am (Mon-Sun)
14087,Dakshin Grand,Banashankari,"2, Subramanyapura, Kadirenahalli Overbridge Junction, 2nd Stage, Banashankari, Bangalore",6:30am – 10:30pm (Mon-Sun)
14088,Foody's Take Away,Jayanagar,"1550, East End Circle, 9th Block, Jayanagar, Bangalore",11am – 11pm (Mon-Sun)
14089,Candle Lights,Bannerghatta Road,"53, 2nd Cross, Syd Layout, Bannerghatta Road, Bangalore",11am – 11pm (Mon-Sun)
14090,Balle Balle Kitchen,HSR,"331, Ground Floor, 27th Main, 2nd Stage, HSR, Bangalore","11:30am – 3:30pm, 7pm – 11pm (Mon-Thu),11:30am..."
14091,Aisha's Kitchen,Electronic City,"7th Cross Road, Neeladri Nagar, Electronics City Phase 1, Electronic City, Bangalore",10am – 7pm (Mon-Sun)
14092,IRS Ambur Chicken Biriyani,Electronic City,"105, Shikari Palya Village, Hulimangala Post, Electronic City, Bangalore","12noon – 3pm, 7pm – 10pm (Mon-Sun)"
14093,Chai Samosa Junction,Bellandur,"5/1, SLN Building, Doddakanelli Kaadubeesanahalli Road, Near Prestige Trinity Center, Bellandur, Bangalore",8:30am – 11pm (Mon-Sun)
14094,Rao's Vadapav,Bommanahalli,"9/10/9/3, Yelenahalli Village, Akshay Nagar, Bommanahalli, Bangalore",12noon – 11pm (Mon-Sun)
14095,Garma Garam Restaurant,BTM,"61, Ganesha Temple Road, Akshayanagar, Yelenahalli, BTM, Bangalore",10am – 10pm (Mon-Sun)
14096,Hotel Paradise,Jayanagar,"368, Swagath Main Road, Thilaknagar, Jayanagar, Bangalore",8am – 11:30pm (Mon-Sun)
14097,Boils & Grills,BTM,"8/11, 4th Main, 5th B Cross, New Extension Madiwala, BTM, Bangalore",11am – 11pm (Mon-Sun)
14098,Joy Fast Food Center,BTM,Delivery Only,7:30am – 11:30pm (Mon-Sun)
14099,A1 Ambur Hot Dum Biryani,Sarjapur Road,"Gayathri Layout, Kaikondrahalli, Sarjapur Road, Bangalore",12noon – 10pm (Mon-Sun)
14100,Curries & Pickles,Bommanahalli,"39, 2nd A Main Road, NGR layout, Roopena Agrahara, Bommanahalli, Bangalore","12:30pm – 4pm, 6pm – 10:30pm (Mon-Sun)"
14101,Just Bites,Sarjapur Road,Delivery Only,12noon – 4am (Mon-Sun)
14102,Edesia by Freshmenu,Electronic City,"177/90, Near Velankani Tech Park, Velankani Road, Dodda Thogur, Phase 1, Electronic City, Bangalore",8am – 11:45pm (Mon-Sun)
14103,Babu Thana Thayega,HSR,"117/4, 22nd Cross, 3rd Sector, HSR Club Road, HSR, Bangalore",11am – 1:30am (Mon-Sun)
14104,The Farmer and The Chef,Sarjapur Road,"187, Kodathi Village, Carmelaram Post, Sarjapur Road, Bangalore","7am – 2:30pm, 4:30pm – 11:30pm (Mon, Tue, Wed..."
14105,ChickenWalla,JP Nagar,Delivery Only,9am – 11pm (Mon-Sun)
14106,South Tadka,Banashankari,"302, 2nd Cross, CT Bed Road, Thyagraj Nagar, Basavanagudi, Banashankari, Bangalore",6am – 10pm (Mon-Sun)
14107,Lakshmi Rayalaseema Ruchilu,Bommasandra,"4th Cross, R K Lakeview Layout, Bommasandra, Bommansadra, Bengaluru",8am – 11pm (Mon-Sun)
14108,Pure Pulpe,Kanakapura Road,"495/2, Shop 4, Kamakura Main Road, Opposite Art Of Living Ashram, Kanakapura Road, Bangalore",11am – 11pm (Mon-Sun)
14109,Cafe Cakes,Electronic City,"11, Gollahalli, Hosa Road Towards Kaikondrahalli, Pragathi Nagar, Electronic City, Bangalore",8am – 11pm (Mon-Sun)
14110,Al Khansah,Bellandur,"482/57, Hema Reddy Complex, Bellandur Main Road, Diagonally Opposite to Village Super Market, Bellandur, Bangalore","11:30am – 4pm, 6:30pm – 12midnight (Mon-Sun)"
14111,Pure Punjabbi,HSR,"Shop 429, Near Airtel Office, Sector 2, HSR, Bangalore",10am – 1am (Mon-Sun)
14112,Mummy's Biryani,BTM,"117, 16th Main, Tavarekere, BTM, Bangalore",5pm – 5am (Mon-Sun)
14113,DabbaHouse,Sarjapur Road,"1st Floor, AET Junction, Near Apollo Pharmacy, Doddakannelli, Sarjapur Road, Bangalore","11:30am – 10:30pm (Mon-Fri),9am – 10:30pm (Sat-Sun)"
14114,Le Centre Jeunesse,Bannerghatta Road,"159/61, GP Rajarathanam Road, BTS Layout, Arakere, Bannerghatta Road, Bangalore",8:30am – 10pm (Mon-Sun)
14115,Palki's,Bellandur,Delivery Only,"11:30am – 4pm, 7pm – 3am (Mon-Sun)"
14116,The Lassi Point,Jayanagar,"433/30/1, 10th Main, 28th A Cross, 4th Block, Near BDA Complex, Jayanagar, Bangalore",11am – 10pm (Mon-Sun)
14117,Li'l Sin,HSR,"16, 1st Main Road, Muneswara Nagar, Sector 6, HSR, Bangalore",7am – 10:30pm (Mon-Sun)
14118,The Fusion Kitchen,Uttarahalli,"302, Sreenidhi Paradise, Uttarahalli Main Road, KSRTC Layout Extension, Uttarahalli, Bangalore",7am – 10:30pm (Mon-Sun)
14119,Bubbler's Cafe,BTM,"103, Anjanadri Building, Near Thavarekere Bus Stop, 1st Stage, BTM, Bangalore",9am – 12midnight (Mon-Sun)
14120,Biryani Boxx,Bellandur,"Shop 63, Green Glen Layout, Bellandur, Bangalore",11am – 12midnight (Mon-Sun)
14121,Hunger,Banashankari,"186, Ward 165, Ganesh Mandir, PID 56-19-186, 24th Cross, 2nd Stage, Banashankari, Bangalore",12:30pm – 11:30pm (Mon-Sun)
14122,Kannadigas Karavali,Banashankari,"1189, 9th Main, Ashok Nagar, 1st Stage, Banashankari, Bangalore",12noon – 11pm (Mon-Sun)
14123,Rotti Mane,Bannerghatta Road,"173/3, Ground Floor, Dollars Layout, Bannerghatta Road, Bangalore",7am – 11pm (Mon-Sun)
14124,Sri Vishnu Upahar,Bommasandra,"Old Chandapura, Hosur Main Road, Attibele Hobli, Anekal Taluk, Bommasandra, Bengaluru",7:30am – 11:30pm (Mon-Sun)
14125,Mr Bright,BTM,"18, 1st Floor, Akilandeshwari Nilaya, 10th Cross, 16th Main, 1st Stage, BTM, Bangalore",11am – 11pm (Mon-Sun)
14126,Ammachide Addukala,Bannerghatta Road,"333, Mutrswamy Layout, 11th Cross, Hulimavu, Lake Road, Bannerghatta Road, Bangalore",8am – 10:30pm (Mon-Sun)
14127,Wang's Xanadu Momo,HSR,"2623, 27th Main Road, 1st Sector, HSR, Bangalore","4pm – 10pm (Mon, Wed, Thu, Fri, Sat, Sun), Closed..."
14128,Halli Mane Biriyani,Sarjapur Road,"8, RK Complex, Dommasandra Circle, Sarjapur Road, Bangalore",11am – 11pm (Mon-Sun)
14129,Simple Thindies,Banashankari,"2/B J P Road, Girinagar I Phase, Banashankari, Bangalore","7am – 12noon, 4:30pm – 7:30pm (Mon-Sun)"
14130,Sri Vasavi Restaurant,Bellandur,"48, Behind Toyota Showroom, Outer Ring Road, Bellandur, Bangalore","12noon – 3:30pm, 6:30pm – 10:30pm (Mon-Sun)"
14131,90's Beer Cafe - Hotel Millennium Plaza,"Hotel Millennium Plaza, Electronic City","396/48, Huskur Gate, Opposite Vimalalaya Hospital, Near Biocon Factory, Bommasandra, Bengaluru",12noon – 12midnight (Mon-Sun)
14132,New Udupi Grand,JP Nagar,"48, Jambusavari Dinne, 8th Phase, JP Nagar, Bangalore",7am – 10:30pm (Mon-Sun)
14133,Navi Food Point,Basavanagudi,"142/1,Surveyor Street, Gandhi Bazaar, Basavanagudi, Bangalore",10:30am – 10pm (Mon-Sun)
14134,Spicy Chicken,Banashankari,Delivery Only,12:30pm – 11:30pm (Mon-Sun)
14135,Opus Grand,BTM,"13, Bank Officers Cooperative Housing Society, 1st Stage, BTM, Bangalore","12noon – 10:30pm (Mon-Tue),8am – 2am (Wed-Sun)"
14136,New Donne Biryani Mane,Kanakapura Road,"25, Opposite Siddaganga School & Reliance Mall, Raghuvanahalli Bus Stop, Kanakapura Road, Bangalore",11am – 11pm (Mon-Sun)
14137,The Spice Factory,HSR,"1204/A, 25th B Main, 23rd Cross, HSR, Bangalore","11am – 3:30pm, 6pm – 11pm (Mon-Sun)"
14138,Narayana Veg Treat,Bommasandra,"2257A-I, KIADB Bommasandra, Industrial Area, Bommansadra, Bengaluru Bommansadra",7am – 10pm (Mon-Sun)
14139,Krishna Sagar,BTM,"77, Near Ayyappa Temple, Hosur Main Road, Madiwala, BTM, Bangalore",7am – 11pm (Mon-Sun)
14140,Dessert Drama,Sarjapur Road,"Shop 1, 3rd Floor, SJR Commercial, Near Gear Innovative school, Sarjapur Road, Bangalore",12noon – 8pm (Mon-Sun)
14141,Live Davangere Benne Dosa,BTM,"1214, 8th Cross Road, 19th Main Road, 1st Stage, BTM, Bangalore","7am – 12:30pm, 3:30pm – 10pm (Mon-Sun)"
14142,A1 Star Biryani,Bannerghatta Road,"3/8, Shyamana Building, Someshwara Layout, Kodichikkanahalli Road, Bannerghatta Road, Bangalore",10am – 11pm (Mon-Sun)
14143,Freeze It,Jayanagar,"797,10th Main, 35th Cross, 4th Block, Jayanagar, Bangalore",11am – 1am (Mon-Sun)
14144,Mrs Paradise,Jayanagar,"Garla Garnet, 9th Main Road, 4th Block, Jayanagar, Bangalore",12noon – 11pm (Mon-Sun)
14145,Hyderabad Biriyani House,BTM,"49/8, 29th B Main, 100 ft Ring Road, 1st Stage, BTM, Bangalore",12noon – 11pm (Mon-Sun)
14146,Biryani Magic,BTM,"16th Main Road, BTM, Bangalore",11am – 11pm (Mon-Sun)
14147,Utsav Restaurant,Bannerghatta Road,"Radiant Resort, 17, Mandi Layout, Krishna Reddy Colony, CK Palya Road, Bannerghatta Road, Bangalore",9am – 10:30pm (Mon-Sun)
14148,Eat & Joy Restaurant,JP Nagar,"21, Saifee Apartment, 5th Cross, 22nd Main, Near Rizwan Masjid, Vinayaka Nagar, 5th Phase, JP Nagar, Bangalore",7am – 3am (Mon-Sun)
14149,Basaveshwara Khanavali,Electronic City,"CK Nagar, Hosa Road, Electronic City Post, Electronic City, Bangalore","11am – 4pm, 7pm – 10:30pm (Mon-Sun)"
14150,Holige Mane,Sarjapur Road,"50, Khasara 970/926/50, Near BRS Global School, Amrutha College Road, Kasavanahalli, Sarjapur Road, Bangalore","11:30am – 4pm, 6:30pm – 11pm (Mon-Sun)"
14151,Olives Restaurant,HSR,"244, Rajiv Gandhi Nagar,  HSR, Bangalore","8:30am – 3:30pm, 5:30pm – 11:30pm (Mon-Sun)"
14152,Brahmin Tiffins & Coffee,Basavanagudi,"43, Sajan Rao Circle, V V Puram, Basavanagudi, Bangalore",6:30am – 11pm (Mon-Sun)
14153,Unico,Bellandur,"Ground Floor, 2,3,4,5,  Anusuya Lingareddy Building, Next  to Apollo Hospital, Outer Ring Road, Bellandur, Bangalore","11am – 3:30pm, 7pm – 11pm (Mon),11:30am –..."
14154,Halli Hatti Donne Biriyani,Bommanahalli,"Site 02, 1st Floor, Survey 33/2, Devarachikkanahalli Road, Bommanahalli, Bangalore",12noon – 12midnight (Mon-Sun)
14155,OrganicFeast,Electronic City,"118, Govindaraj Building, Bettadasapura Main Road, Opposite Icon School of Excellence, Doddathoguru, Phase 1, Electronic City, Bangalore",11:30am – 10:30pm (Mon-Sun)
14156,Sri Ganesh Juice and Chats,Banashankari,"173, 5th Main, Avalahalli Extension, Near Girinagar, Banashankari, Bangalore",10am – 10pm (Mon-Sun)
14157,The Chocolatiers,"Royal Meenakshi Mall, Bannerghatta Road","Third Floor, Royal Meenakshi Mall, Bannerghatta Road, Bangalore",10:30am – 10pm (Mon-Sun)
14158,Hadi's Cafe,BTM,"2nd Main, 2nd Cross, Venkateshwara Layout, S.G Palya, B.B.M.P South, BTM, Bangalore",11am – 11pm (Mon-Sun)
